,COMMODITY_DESC,SUB_COMMODITY_DESC,SALES_VALUE,QUANTITY
1866,HALLOWEEN,REVLON,8.38,2
994,COSMETIC ACCESSORIES,BANDANA/SCARVES,7.98,2
2993,PROCESSED,VEGETABLE PARTY TRAY,17.98,2
2151,INFANT CARE PRODUCTS,MISC. OTC MEDICINES,9.98,2
2980,PROCESSED,FRUIT DRINKS: CANNED & GLASS (,5.98,2
2152,INFANT CARE PRODUCTS,RESIN,6.68,2
2628,NO COMMODITY DESCRIPTION,CIGARETTES,5.72,2
2629,NO COMMODITY DESCRIPTION,COVERGIRL,12.58,2
1043,CRACKERS/MISC BKD FD,SNACKS: CRACKERS/COOKIES,4.78,2
2181,IRONING AND CHEMICALS,FLOOR - CARPET & UPHOLSTERY,16.78,2
1859,HALLOWEEN,MISC BUDGET COSMETICS,5.48,2
1295,ELECTRICAL SUPPPLIES,FLASHLIGHTS,17.98,2
2162,INSECTICIDES,ANT CONTROL,7.67,2
1563,FRAGRANCES,REVLON FRAGRANCES,21.2,2
2959,PREPARED FOOD,SUSHI - IN STORE PREPARED,15.2,2
1843,HALLOWEEN,COLOR SETS,4.0,2
2956,PREPARED FOOD,QSR PIZZA COLD,20.23,2
2949,PREPARED FOOD,PREP FD: SEAFD ENTREES (COLD),13.22,2
1839,HALLOWEEN,AIR CARE - CONTINUOUS ACTION,7.18,2
1376,FILM AND CAMERA PRODUCTS,CAMERAS,20.0,2
2236,J-HOOKS,TEA KETTLES,8.38,2
1871,HALLOWEEN,SEASONAL/NON-BASIC MERCH,2.24,2
1766,GLASSWARE & DINNERWARE,MISC. GLASSWARES,2.98,2
2300,LAWN AND GARDEN SHOP,GARDEN ACCESSORIES,10.98,2
2342,LIQUOR,COGNAC,34.69,2
2813,PET CARE SUPPLIES,WET N WILD,3.18,2
2341,LIQUOR,COCKTAILS READY-TO-DRINK,10.969999999999999,2
2305,LAWN AND GARDEN SHOP,HERBICIDES & WEED KILLERS,13.38,2
1765,GLASSWARE & DINNERWARE,MISC,33.98,2
2806,PET CARE SUPPLIES,GUM (PACKAGED),3.98,2
2306,LAWN AND GARDEN SHOP,HOME PEST CONTROL,20.98,2
1225,DRIED FRUIT,DRIED FRUIT,5.28,2
1779,GREETING CARDS/WRAP/PARTY SPLY,BAGS/TAGS/TISSUE/BOXES,1.49,2
1762,GLASSWARE & DINNERWARE,GLASS BAKEWARE,8.08,2
2315,LAWN AND GARDEN SHOP,RESIN MOLDED PLANTERS,33.73,2
1769,GLASSWARE & DINNERWARE,PANTRY,8.58,2
2317,LAWN AND GARDEN SHOP,SALT/WATER CONDITIONERS,13.78,2
2321,LAWN AND GARDEN SHOP,SOLAR LIGHTING,40.32,2
2326,LAWN AND GARDEN SHOP,WET N WILD,3.98,2
1276,EASTER,MISCELLANEOUS HOLIDAY GIFTWARE,0.98,2
1277,EASTER,PARTY SEASONAL,3.38,2
2330,LIQUOR,BLENDED SCOTCH,66.59,2
2769,PASTA SAUCE,ITALIAN FOODS,11.879999999999999,2
1312,ETHNIC PERSONAL CARE,MISC. BATH PRODUCTS,14.98,2
1794,GREETING CARDS/WRAP/PARTY SPLY,MISC. COOKNG/BKNGWARES,2.78,2
2407,MAGAZINE,MAGAZINE SUBSCRIPTIONS,3.0,2
1750,GLASSES/VISION AIDS,SUNGLASSES KIDS,15.98,2
1182,DOMESTIC GOODS,FLASHLIGHTS,24.96,2
1183,DOMESTIC GOODS,GADGETS/TOOLS,6.18,2
2241,JUICE,JUICE (OVER 50% JUICE),2.58,2
2855,PLASTIC HOUSEWARES,METAL BAKEWARE,9.98,2
1813,HAIR CARE ACCESSORIES,HAIR DRYERS STYLERS SETTER,5.23,2
2713,ORGANICS FRUIT & VEGETABLES,BLUEBERRIES,3.84,2
2849,PLASTIC HOUSEWARES,INDR PLANTR ACCESSORIES,5.98,2
1187,DOMESTIC GOODS,LADIES SHEER HOSIERY,5.49,2
1749,GLASSES/VISION AIDS,SUNGLASSES JUNIORS,14.99,2
2265,KITCHEN GADGETS,MISC HOLIDAYS,2.98,2
2351,LIQUOR,RUMS (42 UNDER PROOF),19.98,2
2836,PIES,SANDWICHES - (COLD),5.98,2
2365,LIQUOR,ULTRA/SUPER TEQUILA,49.099999999999994,2
1325,EYE AND EAR CARE PRODUCTS,BABY DIAPERS,9.98,2
2828,PICKLE/RELISH/PKLD VEG,RIPE OLIVES,9.98,2
1322,EXOTIC GAME/FOWL,KABOBS,15.5,2
1321,EXOTIC GAME/FOWL,GRINDS,8.58,2
1200,DOMESTIC GOODS,PROMO BEDDING,17.98,2
2277,LAMB,MISC SALES TRANS,23.619999999999997,2
1319,EXOTIC GAME/FOWL,DUCK,21.85,2
986,COOKWARE & BAKEWARE,TEA KETTLES,51.980000000000004,2
1283,EASTER LILY,EASTER LILY,31.98,2
912,CONDIMENTS/SAUCES,PROMOTIONAL BATH,1.98,2
2602,NATURAL VITAMINS,NUT SUPP-HERBAL SUPPLEMENTS,18.98,2
1928,HARDWARE SUPPLIES,SHOP VAC,34.98,2
1448,FLORAL- HARD GOODS,POTTING SOILS,6.98,2
920,CONTINUITIES,ANT AND ROACH,8.98,2
2609,NDAIRY/TEAS/JUICE/SOD,JUICE (UNDER 10% JUICE),2.38,2
1475,FLORAL-FLOWERING PLANTS,STANDARD ANNUALS (OUTDOOR),17.98,2
1480,FLORAL-FOLIAGE PLANTS,CONSUMER BUNCH (NON-ROSE),35.98,2
3082,RW FRESH PROCESSED MEAT,RW FRESH PROCESSED MEAT,6.54,2
3083,RW FRESH PROCESSED MEAT,SEASONED POULTRY,5.2,2
1430,FLORAL- HARD GOODS,*SPRING/SUMMER MISC,24.99,2
3085,SALAD BAR,PROCESSED SALAD,13.16,2
2608,NDAIRY/TEAS/JUICE/SOD,COFF SHOP: RETAIL PACK BEVERAG,9.4,2
772,CHRISTMAS  SEASONAL,FRESH MINERAL,2.0,2
3086,SALAD BAR,SAL:OLIVES/PICKLES-BULK,9.22,2
2606,NATURAL VITAMINS,PRETZELS,6.38,2
3179,SEAFOOD-FRESH,SEAFOOD-MISC-RW-ALL,85.98,2
1964,HERBS,ORGANIC HERBS,3.34,2
2060,HOSIERY/SOCKS,GIRLS PANTIES,4.0,2
2596,NATURAL HBC,NOVELTY CANDY,1.18,2
2058,HOSIERY/SOCKS,EASTER EGG COLORING,5.98,2
1482,FLORAL-FOLIAGE PLANTS,FLOWERING PLANTS (5IN & DOWN),11.98,2
3100,SALADS/DIPS,NON-MEATS - OTHER,6.880000000000001,2
893,CONDIMENTS,SPICES & SEASONINGS,7.18,2
1492,FLORAL-FOLIAGE PLANTS,PREMIUM FLOWERING PLANTS,20.98,2
2595,NATURAL HBC,HAIR CARE PRODUCTS,1.98,2
2026,HISPANIC,SNACKS/APPETIZERS,10.38,2
1496,FLORAL-FOLIAGE PLANTS,TROPICAL SHOW PLANTS (10IN&UP),34.98,2
3149,SEAFOOD - MISC,FRZN MISC SEAFOOD,7.18,2
2055,HOME HEALTH CARE,VITAMIN - MULTIPLE COMBIN,29.48,2
2054,HOME HEALTH CARE,PREGNANCY TEST KITS,40.28,2
814,CITRUS,MISC HOLIDAYS,3.1100000000000003,2
770,CHRISTMAS  SEASONAL,EXTENSION CORDS,6.24,2
2018,HISPANIC,POLISH FOODS,3.98,2
2089,HOT DOGS,HOT DOGS-BEEF,7.48,2
2048,HOME FURNISHINGS,TABLETOP,12.74,2
2005,HISPANIC,MISC MEAT SAUCES,8.98,2
2620,NO COMMODITY DESCRIPTION,BLUEBERRIES,5.98,2
2543,MILK BY-PRODUCTS,MISCELLANEOUS CHEESE,5.78,2
943,COOKIES,CAKES: NOVELTIES,9.18,2
1895,HARDWARE SUPPLIES,AIR PURIFICATION/FILTRATION,17.95,2
1437,FLORAL- HARD GOODS,FTD SERVICE CHARGES,18.0,2
2581,MISCELLANEOUS HBC,RX MEDICATED OTC DRUGS,3.58,2
2619,NO COMMODITY DESCRIPTION,BETTER FOR YOU,5.0,2
754,CHRISTMAS  SEASONAL,BATH BUBBLES-BATH SOAPS-ADDITI,3.48,2
2623,NO COMMODITY DESCRIPTION,BUTTER,4.98,2
953,COOKIES,SW GDS: BROWNIE/BAR COOKIE,3.84,2
847,COFFEE SHOP,COFF SHOP: RETAIL PACK BEVERAG,5.0,2
3025,REFRGRATD JUICES/DRNKS,SOFT DRINKS CAN NON-CARB (EXCE,2.58,2
3023,REFRGRATD JUICES/DRNKS,DAIRY CASE TEA NO SUGAR OR SWE,3.5599999999999996,2
2611,NEW AGE,JUICE (100% JUICE),2.0,2
2594,NATURAL HBC,FACIAL PRODUCTS,1.98,2
763,CHRISTMAS  SEASONAL,COSTUME ACCESSORIES,3.98,2
1911,HARDWARE SUPPLIES,GARMENT STORAGE,17.98,2
3196,SHAVING CARE PRODUCTS,DIPILATORIES,11.98,2
879,COLD CEREAL,SEASONAL CANDY BAGS-CHOCOLATE,1.5,2
3200,SHAVING CARE PRODUCTS,NO-NONSENSE,5.98,2
834,COFFEE,INSTANT TEA & TEA MIX,11.98,2
767,CHRISTMAS  SEASONAL,DOG & CAT TOYS,12.58,2
1918,HARDWARE SUPPLIES,MISC,3.98,2
1533,FLORAL-FRESH CUT,TROPICALS,25.98,2
766,CHRISTMAS  SEASONAL,DISPOSABLE FOILWARE,3.74,2
1439,FLORAL- HARD GOODS,HERBICIDES & WEED KILLERS,9.98,2
872,COLD AND FLU,SINUS/ALLERGY - PSE,11.47,2
1501,FLORAL-FRESH CUT,BUNCHES 10 STEMS AND UP (OTHER,6.99,1
2376,LUNCHMEAT,LUNCHMEAT-RW-ALL,2.2,1
1745,GIFT & FRUIT BASKETS,GIFT BASKETS BEER,14.99,1
2367,LIQUOR,VODKAS(42 UNDER PROOF),8.01,1
2364,LIQUOR,ULTRA/SUPER GIN,20.19,1
257,BAKING MIXES,SEAFOOD-MISC-BREADERS/BTR MIX,1.5,1
3603,TOYS AND GAMES,FACIAL TISSUE & PAPER HANDKE,1.99,1
1497,FLORAL-FRESH CUT,ARRANGEMENTS (NON-ROSE),18.99,1
2498,MEAT - MISC,MISC SALES TRANS,18.35,1
1754,GLASSWARE & DINNERWARE,ALMAY,1.0,1
2335,LIQUOR,BOURBONWHISKEYSOUR MASHES(OV,8.75,1
2547,MISC WINE,ALL OTHER MISC WINES,7.99,1
3590,TOYS AND GAMES,BOXING,7.99,1
3591,TOYS AND GAMES,CANDLES,2.67,1
3592,TOYS AND GAMES,CANDY BAGS-CHOCOCLATE,1.25,1
1473,FLORAL-FLOWERING PLANTS,PREMIUM ORCHIDS POTTED,7.99,1
1770,GLASSWARE & DINNERWARE,PROMO,19.49,1
184,BAG SNACKS,MEDITERRANEAN/GREEK FOODS,3.59,1
265,BAKING NEEDS,BANDANA/SCARVES,9.99,1
3595,TOYS AND GAMES,CHILDREN S MUSICAL INSTRUMENTS,9.3,1
2339,LIQUOR,COCKTAIL MIXES-DRY,5.99,1
274,BAKING NEEDS,GERMAN FOODS,1.89,1
2387,MAGAZINE,BOATING-MAGAZINE,5.99,1
1764,GLASSWARE & DINNERWARE,METAL BAKEWARE,6.99,1
1763,GLASSWARE & DINNERWARE,HD DESIGNS,4.66,1
3669,TURKEY,HAMS-SPIRAL,4.85,1
1623,FROZEN MEAT,SANDWICHES - (COLD),1.99,1
3607,TOYS AND GAMES,FOOTBALL,9.99,1
248,BAKING MIXES,GERMAN FOODS,2.89,1
3641,TOYS AND GAMES,SEASONAL CANDY BAGS-CHOCOLATE,0.49,1
3640,TOYS AND GAMES,SEASONAL BARBIE,9.99,1
2464,MAKEUP AND TREATMENT,MISC/GIFTS,4.99,1
1580,FROZEN,ROLLS: BAGELS,3.99,1
2474,MAKEUP AND TREATMENT,SMALL ACCESS LADIES GLOVES,7.99,1
1524,FLORAL-FRESH CUT,P S ITEMS (NON ROSE),11.99,1
2508,MEAT - MISC,SEAFOOD-MISC-SAUCES/MARIN-WET,2.5,1
1573,FROZEN,FROZEN MEAT,5.99,1
1529,FLORAL-FRESH CUT,ROSE CONSUMER BUNCH,16.88,1
2482,MEAT - MISC,BREAST - BONE-IN (IQF),6.99,1
1561,FRAGRANCES,NEW DESIGNER FRAGRANCE,49.99,1
1727,GARDEN CENTER,PERRENIALS,8.99,1
1538,FLUID MILK PRODUCTS,ASEPTIC MILK & MILK DRINKS,2.19,1
1559,FRAGRANCES,MISC CHEMICALS,1.99,1
1545,FLUID MILK PRODUCTS,PREMIUM PINTS,1.0,1
2501,MEAT - MISC,NOODLES DRY,1.99,1
1552,FRAGRANCES,BROOMS: PLSTC/NATRL & PATIO,1.99,1
1558,FRAGRANCES,LOREAL COSMETICS,8.15,1
237,BAKING,DRESSINGS,5.69,1
2489,MEAT - MISC,HOT MUSTARD/SPECIALTY MUSTAR,2.39,1
1556,FRAGRANCES,HAIR CONDITIONERS AND RINSES,4.99,1
245,BAKING MIXES,BREADINGS  COATINGS CRUMBS,1.29,1
2512,MEAT - MISC,VARIETY PACK,9.99,1
2461,MAKEUP AND TREATMENT,MISC. BABY PRODUCTS,2.99,1
1516,FLORAL-FRESH CUT,FRESH CUT OTHERS (NON-ROSE),7.96,1
1590,FROZEN - BOXED(GROCERY),SEAFOOD-FRZ-BRD-OTHER,3.39,1
250,BAKING MIXES,KOSHER FOODS,2.79,1
2522,MEAT - SHELF STABLE,KITES,3.99,1
1715,GARDEN CENTER,*SPRING/SUMMER MISC,19.99,1
2406,MAGAZINE,LOTTO/GAMBLING-MAGAZINE,4.99,1
249,BAKING MIXES,GROUND COFFEE,5.89,1
3611,TOYS AND GAMES,GRILL ACCESSORIES,3.99,1
2519,MEAT - SHELF STABLE,GRASS/SHRED,1.5,1
1644,FROZEN PIZZA,KITES,2.0,1
1640,FROZEN PIZZA,CORN DOGS,2.5,1
1629,FROZEN PACKAGE MEAT,FROZEN PACKAGE MEAT,12.99,1
2495,MEAT - MISC,MEXICAN SAUCESSALSAPICANTEE,3.09,1
222,BAKED SWEET GOODS,COOKIES: HOLIDAY/SPECIAL OCCAS,1.29,1
1617,FROZEN MEAT,FRZN REGIONAL/OTHER,1.0,1
2437,MAKEUP AND TREATMENT,BROOMS: PLSTC/NATRL & PATIO,2.99,1
2442,MAKEUP AND TREATMENT,DOG TREATS (SOFT TREATS),0.99,1
2443,MAKEUP AND TREATMENT,DOOR MATS,7.99,1
2450,MAKEUP AND TREATMENT,FOOT CARE - MEDICATED CORN/CAL,9.29,1
3613,TOYS AND GAMES,HANDHELD EQUIPMENT,9.99,1
2451,MAKEUP AND TREATMENT,FOOT SPRAYS POWDERS,14.99,1
3647,TOYS AND GAMES,TABLETOP,2.69,1
2454,MAKEUP AND TREATMENT,GIRLS HATS&GLOVES,9.99,1
751,CHRISTMAS  SEASONAL,ART SUPPLIES,0.75,1
2245,JUICE,NUT SUPP-PROTEIN-FOOD STAMPABL,2.5,1
2320,LAWN AND GARDEN SHOP,SOLAR GIFTS,24.99,1
2059,HOSIERY/SOCKS,GIRLS HOSIERY,4.99,1
2062,HOSIERY/SOCKS,INFANTS-TODD HOSIERY,4.99,1
2064,HOSIERY/SOCKS,LADIES FASHION LEGWEAR,1.99,1
2070,HOSIERY/SOCKS,MAYBELLINE,0.0,1
2073,HOSIERY/SOCKS,MENS CASUAL SOCKS,1.5,1
2076,HOSIERY/SOCKS,PLAYBALLS,1.99,1
1934,HARDWARE SUPPLIES,VALENTINE MISC,19.99,1
55,APPAREL,MAYBELLINE,1.19,1
1923,HARDWARE SUPPLIES,PHYSICANS FORMULA,2.25,1
1921,HARDWARE SUPPLIES,MOVING AND STORAGE,14.99,1
1916,HARDWARE SUPPLIES,KIDS STORAGE,1.66,1
1908,HARDWARE SUPPLIES,EASTER BASKETS,5.99,1
1907,HARDWARE SUPPLIES,DRYWALL REPAIR,2.49,1
1900,HARDWARE SUPPLIES,CABINET ACCS: HINGES/KNOBS,1.69,1
3812,VITAMINS,NUT SUPP-INDIVIDUAL,7.99,1
3811,VITAMINS,NUT SUPP-HOMEOPATHY,28.99,1
3810,VITAMINS,NUT SUPP-ESSENTIAL OILS,6.99,1
1898,HARDWARE SUPPLIES,BATH HARDWARE,1.99,1
1892,HARDWARE SUPPLIES,20 BIKES,29.99,1
1891,HARDWARE SUPPLIES,*ATH ACCES:TOWEL BARS/SOAP D,4.99,1
2117,ICE CREAM/MILK/SHERBTS,COVERGIRL,2.0,1
1890,HAND/BODY/FACIAL PRODUCTS,REVLON,11.32,1
1886,HAND/BODY/FACIAL PRODUCTS,MISC BUDGET COSMETICS,1.99,1
2140,INFANT CARE PRODUCTS,BEDDINGS BLANKETS,6.99,1
2141,INFANT CARE PRODUCTS,CHILDREN S MUSICAL INSTRUMENTS,10.99,1
2148,INFANT CARE PRODUCTS,KITES,5.99,1
1860,HALLOWEEN,MISC. BATH PRODUCTS,5.49,1
71,APPAREL,SPORTS LICENSE PRODUCTS,9.99,1
2153,INFANT CARE PRODUCTS,TODDLER GIRL SLEEPWEAR,13.99,1
73,APPAREL,UPDATED WOVENS,11.99,1
2061,HOSIERY/SOCKS,HANES PANTIES,2.0,1
2057,HOSIERY/SOCKS,DOG TREATS (SOFT TREATS),0.99,1
1850,HALLOWEEN,GREAT GIFTS,2.5,1
3837,WATCHES/CALCULATORS/LOBBY,DECOR,2.49,1
1985,HISPANIC,FROZEN VEGETABLES,2.39,1
3870,WATER - CARBONATED/FLVRD DRINK,TEA UNSWEETENED,1.49,1
1984,HISPANIC,DRY SOUP,2.79,1
1982,HISPANIC,CRACKERS,4.29,1
1979,HISPANIC,BRITISH FOODS,8.19,1
19,ANALGESICS,ALMAY,9.99,1
2007,HISPANIC,MISCELLANEOUS VEGETABLES,3.99,1
1965,HERBS,ORGANIC VEGETABLES ALL OTHERS,1.49,1
2019,HISPANIC,PROCESSED OTHER,3.99,1
2022,HISPANIC,RICE SIDE DISH MIXES DRY,2.09,1
3858,WATER - CARBONATED/FLVRD DRINK,ISOTONIC DRINKS SINGLE SERVE,6.99,1
34,ANALGESICS,TRAVEL AIDS,1.79,1
2025,HISPANIC,SANDWICH SAUCE HORSERADISH SA,1.89,1
36,ANTACIDS,GAMES,1.99,1
2027,HISPANIC,SNACKS: CRACKERS/COOKIES,2.99,1
1950,HEAT/SERVE,LUNCH COMBO,1.25,1
2035,HOME FURNISHINGS,CANDLES,4.99,1
43,APPAREL,DOG & CAT CHEMICALS,5.99,1
2040,HOME FURNISHINGS,FRAMED ART,14.99,1
2041,HOME FURNISHINGS,FURNITURE,45.0,1
2045,HOME FURNISHINGS,LAMP SHADES,10.39,1
2047,HOME FURNISHINGS,PROMOTIONAL FURNITURE,33.49,1
3845,WATCHES/CALCULATORS/LOBBY,SUNGLASSES SOLARGENICS,1.99,1
2049,HOME FURNISHINGS,TASK LIGHTING,14.99,1
3842,WATCHES/CALCULATORS/LOBBY,KEYRINGS,2.49,1
1943,HEAT/SERVE,CHUNK MEATS - ALL,8.99,1
2052,HOME HEALTH CARE,MEDICAL TESTING KITS-OTC DRG/G,27.99,1
3839,WATCHES/CALCULATORS/LOBBY,FABRIC/MISC BAGS,0.01,1
2053,HOME HEALTH CARE,PERSONAL CARE PRODUCTS - MESSA,6.29,1
1855,HALLOWEEN,LOREAL COSMETICS,9.95,1
89,AUDIO/VIDEO PRODUCTS,BONNE BELL,4.75,1
2316,LAWN AND GARDEN SHOP,RESIN STATUARY,4.99,1
132,AUTOMOTIVE PRODUCTS,MAYBELLINE,4.12,1
1817,HAIR CARE ACCESSORIES,SEASONAL,13.87,1
1809,HAIR CARE ACCESSORIES,FM-COLLEGIATE,14.99,1
2552,MISC WINE,RTD COCKTAILS 750ML PLUS,9.99,1
1806,HAIR CARE ACCESSORIES,BANDANA/SCARVES,14.99,1
2247,JUICE,UNIQUE SODAS,1.35,1
3731,VALENTINE,TABLETOP,4.86,1
2253,KITCHEN GADGETS,COOLERS,2.99,1
2263,KITCHEN GADGETS,JHOOK - HOUSEWARE,6.99,1
2264,KITCHEN GADGETS,MISC FRAGRANCES,10.95,1
3725,VALENTINE,MISC BUDGET COSMETICS,4.99,1
3724,VALENTINE,DISPOSABLE FOILWARE,2.5,1
1800,GREETING CARDS/WRAP/PARTY SPLY,POSTERS/STICKERS/ETC,0.79,1
2270,KITCHEN GADGETS,PROMO/ENDCAP,1.25,1
3721,VALENTINE,CEREAL - COLD,0.79,1
3720,VALENTINE,BOXED GLASSWARE,9.99,1
2280,LAMB,PRIMAL,9.15,1
3717,UNKNOWN,SQUASH OTHER,2.67,1
3716,UNKNOWN,SCHOOL INSTRUMENTS,1.0,1
1787,GREETING CARDS/WRAP/PARTY SPLY,EASTER GIFTWARE/DECOR,1.5,1
2293,LAWN AND GARDEN SHOP,ARBOR/TRELLIS,22.49,1
158,BABY HBC,LIQUID SOAP,0.99,1
2299,LAWN AND GARDEN SHOP,DECORATIVE ROCK AND BARK,2.5,1
2302,LAWN AND GARDEN SHOP,GARDEN WICKER,19.99,1
2304,LAWN AND GARDEN SHOP,GROWER/HANGING PLANTERS,8.99,1
161,BABY HBC,NASAL SPRAY AND DROPS,5.99,1
2309,LAWN AND GARDEN SHOP,LAWN MOWERS,14.99,1
1780,GREETING CARDS/WRAP/PARTY SPLY,BALLOONS 18IN PKG NON LICENSED,2.99,1
3699,UNKNOWN,FLATWARE,2.99,1
2314,LAWN AND GARDEN SHOP,RESIN FOUNTAINS,97.49,1
133,AUTOMOTIVE PRODUCTS,MISC. AUTOMOTIVE,5.0,1
2235,J-HOOKS,TASK LIGHTING,6.99,1
90,AUDIO/VIDEO PRODUCTS,CASSETTE STORAGE,14.99,1
131,AUTOMOTIVE PRODUCTS,LUBRICANTS/CLEANERS,2.89,1
1842,HALLOWEEN,CANDLES SEASONAL,3.99,1
1840,HALLOWEEN,BATH BUBBLES-BATH SOAPS-ADDITI,2.99,1
3777,VEGETABLES - SHELF STABLE,GERMAN FOODS,2.99,1
95,AUDIO/VIDEO PRODUCTS,COMPUTER SOFTWARE - GAMES,4.99,1
2180,IRONING AND CHEMICALS,COVER PADS,3.99,1
2188,IRONING AND CHEMICALS,MISC CHEMICALS,12.99,1
101,AUDIO/VIDEO PRODUCTS,HH GAMES,19.99,1
1825,HAIR CARE PRODUCTS,HAIR CARE PRODUCTS,4.49,1
106,AUDIO/VIDEO PRODUCTS,PARFUMS DE COUER,9.99,1
2203,J-HOOKS,BATH UTILITY/ORG,3.99,1
2205,J-HOOKS,CUTLERY,3.99,1
2208,J-HOOKS,DOG & CAT TOYS,3.38,1
2209,J-HOOKS,FABRIC REFRESHERS/DRY CLEAN,2.69,1
2210,J-HOOKS,FEEDING ACCESSORIES BOTTLES,4.99,1
2211,J-HOOKS,FLASHLIGHTS,3.99,1
116,AUDIO/VIDEO PRODUCTS,SPHE VHS,5.99,1
1820,HAIR CARE PRODUCTS,CHILDREN S ACTIVITY,3.99,1
1818,HAIR CARE ACCESSORIES,SUNTAN PROD W/SPF LOTION/OIL,5.24,1
2224,J-HOOKS,MISC HOLIDAYS,1.79,1
2225,J-HOOKS,MISC. COOKNG/BKNGWARES,3.19,1
2226,J-HOOKS,MOSQUITO,4.99,1
3752,VEAL,GRINDS,3.82,1
2228,J-HOOKS,NIGHT LIGHTS,9.99,1
2231,J-HOOKS,SCIENTIFIC CALC,5.99,1
122,AUTOMOTIVE PRODUCTS,AUTO BODY PAINT/ADHESIVES,2.69,1
123,AUTOMOTIVE PRODUCTS,CLOSET ACCESSORIES,2.69,1
124,AUTOMOTIVE PRODUCTS,EARTH THERAPEUTICS,6.49,1
2232,J-HOOKS,SHAMPOO,3.99,1
127,AUTOMOTIVE PRODUCTS,FILTERS & CAPS,3.19,1
1464,FLORAL-ACCESSORIES,VASES&CONTAINERS,1.99,1
1425,FLORAL BALLOONS,BALLOONS 18IN SEASONAL LICENSE,2.99,1
1463,FLORAL-ACCESSORIES,SEASONAL,5.0,1
1076,DELI SPECIALTIES (RETAIL PK),POURABLE SALAD DRESSINGS,3.49,1
1152,DOG FOODS,PET TREATS,1.0,1
1126,DINNER SAUSAGE,MARINATED,1.56,1
3370,SPORTS MEMORABLILIA,*SPORTS APPAREL,2.99,1
480,BROOMS AND MOPS,DRAIN CLEANING,2.99,1
1115,DINNER MXS:DRY,PASTA/RAMEN,2.29,1
1108,DIETARY AID PRODUCTS,NUT SUPP-MISC,0.65,1
1104,DIETARY AID PRODUCTS,DIET/NUTRITION VITAMIN (ADULT,9.99,1
3190,SERVICE BEVERAGE,TEA SWEETENED,1.19,1
1103,DIETARY AID PRODUCTS,DIET PILLS/SUPPLEMENTS,5.49,1
1100,DIETARY AID PRODUCTS,DIET CNTRL LIQS SUPPLEMENT,4.99,1
1090,DEODORANTS,READING GLASSES,5.0,1
1080,DELI SUPPLIES,MEAT: SAUS DRY BULK,1.84,1
1079,DELI SUPPLIES,CAKES: CNDLES/RETL ACCSS,2.99,1
3356,SPICES & EXTRACTS,NO-NONSENSE,2.49,1
2940,PREPARED FOOD,PREP FD: DESSERTS (COLD),1.24,1
524,CANDLES/ACCESSORIES,PLAYBALLS,1.99,1
2941,PREPARED FOOD,PREP FD: ENTREE INGRED,2.69,1
1075,DELI SPECIALTIES (RETAIL PK),MISC: HERRING PICKLES HORSER,2.19,1
495,BROOMS AND MOPS,WOMENS /GIRLS  SOCKS,0.63,1
3349,SPICES & EXTRACTS,COVERGIRL,3.68,1
1074,DELI SPECIALTIES (RETAIL PK),MEAT: PATES/MOUSSE,6.99,1
1059,DELI MEATS,MEAT: CHICKEN PPK/PRESLC,4.99,1
1053,DELI MEATS,DELI TRAY:MEAT AND CHEESE,15.99,1
500,CAKES,CAKES INGREDIENTS,5.0,1
512,CAKES,PARTY TRAYS: CAKES,6.99,1
2958,PREPARED FOOD,SNACKS/APPETIZERS,10.49,1
519,CANDLES/ACCESSORIES,CANDY & BREATH MINTS (PKGD) (N,1.0,1
3187,SERVICE BEVERAGE,SV BEV: CARB BEVERAGE,1.29,1
2960,PREPARED FOOD,SW GDS: SW ROLLS/DAN,2.99,1
2963,PREPARED/PKGD FOODS,CANNED FRUIT,2.99,1
3193,SEWING,MISC. SEWING/CRAFTS,1.0,1
1159,DOMESTIC GOODS,ACCENT RUGS,7.99,1
2886,PORK,HAMS-DRY CURED/COUNTRY,3.01,1
1162,DOMESTIC GOODS,BASIC DECOR PILLOWS,9.66,1
1191,DOMESTIC GOODS,MISC. HAIR & BEAUTY ACCESS.,4.99,1
1190,DOMESTIC GOODS,MISC. DOMESTICS,1.79,1
3412,SPRING/SUMMER SEASONAL,FLOTATION AND LIFE VESTS,3.74,1
462,BREAKFAST SWEETS,DELI TRAY:CHICKEN,24.99,1
463,BREAKFAST SWEETS,DELI TRAY:FRUIT AND VEGETABLE,8.99,1
3409,SPRING/SUMMER SEASONAL,FABRIC/MISC BAGS,9.99,1
2838,PLASTIC HOUSEWARES,BABY SOAPS,4.99,1
3585,TOYS AND GAMES,ALMAY,7.04,1
1188,DOMESTIC GOODS,MATS/IO CARPETS,4.99,1
3405,SPRING/SUMMER SEASONAL,DOG & CAT CHEMICALS,5.99,1
464,BREAKFAST SWEETS,PREMIUM COOKIES (EX: PEPPERIDG,3.29,1
3402,SPRING/SUMMER SEASONAL,COVERGIRL,3.0,1
3401,SPRING/SUMMER SEASONAL,COTY FRAGRANCES,8.99,1
1185,DOMESTIC GOODS,KIDS BEDDINGS,8.69,1
2858,PLASTIC HOUSEWARES,SALLY HANSEN,2.99,1
2863,PLASTIC HOUSEWARES,UNBREAKABLE TABLETOP,9.14,1
1180,DOMESTIC GOODS,FACIAL LOTIONS,18.99,1
3197,SHAVING CARE PRODUCTS,GADGETS/TOOLS,0.99,1
2866,PLASTIC HOUSEWARES,WICKER,4.99,1
